Código província,Província,x,y
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-147.5,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-147.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-147.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-147.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-145.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-145.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-145.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-144.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-145.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-144.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-144.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-144.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-143.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-143.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-142.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-142.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-141.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-141.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-141.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-140.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-140.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-140.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-138.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-138.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-138.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-137.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-137.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-137.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.0,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.0,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,57.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.0,57.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.5,57.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.0,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.5,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.5,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.5,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.0,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.0,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.0,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-126.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-126.5,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-126.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-126.5,52.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-126.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.0,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,51.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,51.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,51.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,51.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-129.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-130.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-131.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-132.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-133.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.5,51.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-134.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-135.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-136.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-137.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-138.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-138.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-138.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-139.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-140.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-141.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-142.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-143.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-144.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-145.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-146.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-147.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-148.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-156.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-157.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-159.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-160.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-161.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-161.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-161.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-162.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-163.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-164.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-165.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-167.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-169.5,52.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-169.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.5,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.5,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-169.0,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.5,53.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-167.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-167.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-167.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-168.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-167.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-167.0,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,53.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.0,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,54.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-166.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-165.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-165.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-164.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-163.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-163.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-127.5,50.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-128.0,50.5
